station,hour,latitude,longitude,temperature,closest_station_1_temp,closest_station_2_temp,closest_station_3_temp,closest_1_distance,closest_2_distance,closest_3_distance,day_of_year,adjusted_lst,valueImperviousfraction,valueTreefraction,valueBuildingheight,valueNearestDistWater,valueWaterfraction,valueBuildingfraction,beg_time
KWIFITCH21,10,42.997337,-89.439064,24.75862068965517,25.655172413793103,25.202023620182057,23.724137931034484,0.00820581141630644,0.01079503710044506,0.012079927152102795,166.0,0.3131983715426791,38.0,27.571428571428577,0.0,803.621906839,0.0,24.3175,2021-06-01
KWIFITCH21,11,42.997337,-89.439064,27.413793103448278,26.413793103448278,26.474163310886265,24.724137931034484,0.00820581141630644,0.01079503710044506,0.012079927152102795,166.0,4.103905019426627,38.0,27.571428571428577,0.0,803.621906839,0.0,24.3175,2021-06-01
KWIFITCH21,12,42.997337,-89.439064,28.724137931034484,27.137931034482758,27.677337484349092,25.137931034482758,0.00820581141630644,0.01079503710044506,0.012079927152102795,166.0,1.2171933358586244,38.0,27.571428571428577,0.0,803.621906839,0.0,24.3175,2021-06-01
KWIFITCH21,13,42.997337,-89.439064,30.06896551724138,27.93103448275862,28.67361510608778,25.96551724137931,0.00820581141630644,0.01079503710044506,0.012079927152102795,166.0,3.528832204974771,38.0,27.571428571428577,0.0,803.621906839,0.0,24.3175,2021-06-01
KWIFITCH21,14,42.997337,-89.439064,30.413793103448278,28.0,29.049203072654056,26.24137931034483,0.00820581141630644,0.01079503710044506,0.012079927152102795,166.0,5.840471074090917,38.0,27.571428571428577,0.0,803.621906839,0.0,24.3175,2021-06-01
KWIFITCH21,15,42.997337,-89.439064,30.310344827586206,28.137931034482758,29.079963453013434,26.379310344827587,0.00820581141630644,0.01079503710044506,0.012079927152102795,166.0,1.2024554154408165,38.0,27.571428571428577,0.0,803.621906839,0.0,24.3175,2021-06-01
KWIFITCH21,16,42.997337,-89.439064,29.896551724137932,27.655172413793103,28.66244797130385,26.482758620689655,0.00820581141630644,0.01079503710044506,0.012079927152102795,166.0,0.065900527094115,38.0,27.571428571428577,0.0,803.621906839,0.0,24.3175,2021-06-01
KWIFITCH21,17,42.997337,-89.439064,29.620689655172413,27.103448275862068,27.969070420628743,26.310344827586206,0.00820581141630644,0.01079503710044506,0.012079927152102795,166.0,0.5594810704042404,38.0,27.571428571428577,0.0,803.621906839,0.0,24.3175,2021-06-01
KWIFITCH21,18,42.997337,-89.439064,27.896551724137932,26.137931034482758,27.792934249263986,26.06896551724138,0.00820581141630644,0.01079503710044506,0.012079927152102795,166.0,1.053061613714366,38.0,27.571428571428577,0.0,803.621906839,0.0,24.3175,2021-06-01
KWIFITCH21,19,42.997337,-89.439064,25.689655172413794,25.103448275862068,26.582315319278536,25.06896551724138,0.00820581141630644,0.01079503710044506,0.012079927152102795,166.0,1.8102156453938392,38.0,27.571428571428577,0.0,803.621906839,0.0,24.3175,2021-06-01
KWIFITCH21,20,42.997337,-89.439064,23.93103448275862,23.482758620689655,24.16479983756895,23.517241379310345,0.00820581141630644,0.01079503710044506,0.012079927152102795,166.0,1.1264283492349565,38.0,27.571428571428577,0.0,803.621906839,0.0,24.3175,2021-06-01
