station,hour,latitude,longitude,temperature,closest_station_1_temp,closest_station_2_temp,closest_station_3_temp,closest_1_distance,closest_2_distance,closest_3_distance,day_of_year,adjusted_lst,valueImperviousfraction,valueTreefraction,valueBuildingheight,valueNearestDistWater,valueWaterfraction,valueBuildingfraction,beg_time
KWIVERON28,16,42.992058,-89.547585,29.0,28.258064516129032,27.161290322580644,27.225806451612904,0.007011006917698831,0.01302580473522166,0.014417036172529582,228.0,2.535900527094114,32.2,22.6,0.0,1080.90877778,0.0,20.339000000000002,2021-08-24 10:00:00
KWIVERON28,17,42.992058,-89.547585,29.741935483870968,27.870967741935484,26.838709677419356,26.70967741935484,0.007011006917698831,0.01302580473522166,0.014417036172529582,228.0,2.0211477370709083,32.2,22.6,0.0,1080.90877778,0.0,20.339000000000002,2021-08-24 10:00:00
KWIVERON28,18,42.992058,-89.547585,29.225806451612904,26.870967741935484,25.967741935483872,25.580645161290324,0.007011006917698831,0.01302580473522166,0.014417036172529582,228.0,1.5063949470477027,32.2,22.6,0.0,1080.90877778,0.0,20.339000000000002,2021-08-24 10:00:00
KWIVERON28,19,42.992058,-89.547585,25.870967741935484,25.322580645161292,24.741935483870968,23.580645161290324,0.007011006917698831,0.01302580473522166,0.014417036172529582,228.0,1.6102156453938503,32.2,22.6,0.0,1080.90877778,0.0,20.339000000000002,2021-08-24 10:00:00
KWIVERON28,20,42.992058,-89.547585,23.451612903225808,24.129032258064516,23.387096774193548,22.322580645161292,0.007011006917698831,0.01302580473522166,0.014417036172529582,228.0,1.9664283492349452,32.2,22.6,0.0,1080.90877778,0.0,20.339000000000002,2021-08-24 10:00:00
KWIVERON28,21,42.992058,-89.547585,21.93548387096774,23.322580645161292,22.225806451612904,21.419354838709676,0.007011006917698831,0.01302580473522166,0.014417036172529582,228.0,1.5780828749957934,32.2,22.6,0.0,1080.90877778,0.0,20.339000000000002,2021-08-24 10:00:00
KWIVERON28,22,42.992058,-89.547585,20.774193548387096,22.548387096774192,21.258064516129032,20.677419354838708,0.007011006917698831,0.01302580473522166,0.014417036172529582,228.0,-0.6504299306633747,32.2,22.6,0.0,1080.90877778,0.0,20.339000000000002,2021-08-24 10:00:00
KWIVERON28,23,42.992058,-89.547585,19.903225806451612,21.903225806451612,20.548387096774192,20.06451612903226,0.007011006917698831,0.01302580473522166,0.014417036172529582,228.0,0.253939475505927,32.2,22.6,0.0,1080.90877778,0.0,20.339000000000002,2021-08-24 10:00:00
KWIVERON43,0,42.999065,-89.547348,21.322580645161292,19.516129032258064,19.322580645161292,19.93548387096774,0.007011006917698831,0.007406222383914187,0.013017961783630594,228.0,0.8249755483418966,48.0,23.5,0.0,980.443580102,0.0,9.349120000000001,2021-08-24 10:00:00
KWIVERON43,1,42.999065,-89.547348,20.612903225806452,18.774193548387096,18.838709677419356,19.258064516129032,0.007011006917698831,0.007406222383914187,0.013017961783630594,228.0,0.7305631375986392,48.0,23.5,0.0,980.443580102,0.0,9.349120000000001,2021-08-24 10:00:00
KWIVERON43,2,42.999065,-89.547348,20.35483870967742,18.387096774193548,18.322580645161292,18.774193548387096,0.007011006917698831,0.007406222383914187,0.013017961783630594,228.0,0.6361507268553818,48.0,23.5,0.0,980.443580102,0.0,9.349120000000001,2021-08-24 10:00:00
KWIVERON43,3,42.999065,-89.547348,19.903225806451612,17.806451612903224,18.032258064516128,18.193548387096776,0.007011006917698831,0.007406222383914187,0.013017961783630594,228.0,0.7940729335334273,48.0,23.5,0.0,980.443580102,0.0,9.349120000000001,2021-08-24 10:00:00
KWIVERON43,4,42.999065,-89.547348,19.70967741935484,17.516129032258064,17.741935483870968,17.838709677419356,0.007011006917698831,0.007406222383914187,0.013017961783630594,228.0,0.9519951402114728,48.0,23.5,0.0,980.443580102,0.0,9.349120000000001,2021-08-24 10:00:00
KWIVERON43,5,42.999065,-89.547348,19.612903225806452,17.225806451612904,17.483870967741936,17.64516129032258,0.007011006917698831,0.007406222383914187,0.013017961783630594,228.0,0.5223983249756863,48.0,23.5,0.0,980.443580102,0.0,9.349120000000001,2021-08-24 10:00:00
KWIVERON43,6,42.999065,-89.547348,19.451612903225808,17.129032258064516,17.483870967741936,17.580645161290324,0.007011006917698831,0.007406222383914187,0.013017961783630594,228.0,0.0666143221028896,48.0,23.5,0.0,980.443580102,0.0,9.349120000000001,2021-08-24 10:00:00
KWIVERON43,7,42.999065,-89.547348,20.193548387096776,17.870967741935484,18.741935483870968,18.741935483870968,0.007011006917698831,0.007406222383914187,0.013017961783630594,228.0,0.0580515558820948,48.0,23.5,0.0,980.443580102,0.0,9.349120000000001,2021-08-24 10:00:00
KWIVERON43,8,42.999065,-89.547348,22.225806451612904,19.967741935483872,21.258064516129032,20.580645161290324,0.007011006917698831,0.007406222383914187,0.013017961783630594,228.0,0.2173856963953397,48.0,23.5,0.0,980.443580102,0.0,9.349120000000001,2021-08-24 10:00:00
KWIVERON43,9,42.999065,-89.547348,23.741935483870968,22.29032258064516,23.129032258064516,22.258064516129032,0.007011006917698831,0.007406222383914187,0.013017961783630594,228.0,0.119845463020102,48.0,23.5,0.0,980.443580102,0.0,9.349120000000001,2021-08-24 10:00:00
KWIVERON43,10,42.999065,-89.547348,25.0,24.387096774193548,24.580645161290324,24.032258064516128,0.007011006917698831,0.007406222383914187,0.013017961783630594,228.0,0.3631983715426621,48.0,23.5,0.0,980.443580102,0.0,9.349120000000001,2021-08-24 10:00:00
KWIVERON43,11,42.999065,-89.547348,25.870967741935484,26.29032258064516,25.548387096774192,25.161290322580644,0.007011006917698831,0.007406222383914187,0.013017961783630594,228.0,3.8039050194266717,48.0,23.5,0.0,980.443580102,0.0,9.349120000000001,2021-08-24 10:00:00
