station,hour,latitude,longitude,temperature,closest_station_1_temp,closest_station_2_temp,closest_station_3_temp,closest_1_distance,closest_2_distance,closest_3_distance,day_of_year,adjusted_lst,valueImperviousfraction,valueTreefraction,valueBuildingheight,valueNearestDistWater,valueWaterfraction,valueBuildingfraction,beg_time,delta_temp,old_temperature,t_5,t_4,t_3,t_2,t_1
KWIMADIS162,9,43.005802,-89.445763,1.5338290724447354,25.199072732541293,25.444444444444443,23.61111111111111,0.9910602534476531,0.9907832176697698,0.9893202511842445,160.5,1.1798454630201043,46.75,20.5,0.0,0.0007327017400176889,0.0,13.849,2021-06-01,1.5338290724447354,24.72222222222222,-0.2276844755345877,-0.3500423135772479,-0.26360759565409,-0.31558440533800436,0.37720457646664585
KWIMADIS162,10,43.005802,-89.445763,2.633279143620097,25.903441836504715,27.27777777777778,26.38888888888889,0.9910602534476531,0.9907832176697698,0.9893202511842445,160.5,0.2231983715426472,46.75,20.5,0.0,0.0007327017400176889,0.0,13.849,2021-06-01,2.633279143620097,27.33333333333333,-0.3500423135772479,-0.26360759565409,-0.31558440533800436,0.37720457646664585,1.5338290724447354
KWIMADIS162,11,43.005802,-89.445763,3.6663134931783397,26.7161853247046,28.61111111111111,30.22222222222222,0.9910602534476531,0.9907832176697698,0.9893202511842445,160.5,5.163905019426629,46.75,20.5,0.0,0.0007327017400176889,0.0,13.849,2021-06-01,3.6663134931783397,29.38888888888889,-0.26360759565409,-0.31558440533800436,0.37720457646664585,1.5338290724447354,2.633279143620097
KWIMADIS162,12,43.005802,-89.445763,4.905880384710251,27.41781770179336,29.61111111111111,32.05555555555556,0.9910602534476531,0.9907832176697698,0.9893202511842445,160.5,2.677193335858661,46.75,20.5,0.0,0.0007327017400176889,0.0,13.849,2021-06-01,4.905880384710251,31.33333333333333,-0.31558440533800436,0.37720457646664585,1.5338290724447354,2.633279143620097,3.6663134931783397
KWIMADIS162,13,43.005802,-89.445763,5.791521550550961,27.67500563443768,30.27777777777778,33.22222222222222,0.9910602534476531,0.9907832176697698,0.9893202511842445,160.5,3.6788322049747766,46.75,20.5,0.0,0.0007327017400176889,0.0,13.849,2021-06-01,5.791521550550961,32.94444444444444,0.37720457646664585,1.5338290724447354,2.633279143620097,3.6663134931783397,4.905880384710251
KWIMADIS162,14,43.005802,-89.445763,5.9546641752198965,27.93219356708201,30.33333333333333,33.55555555555556,0.9910602534476531,0.9907832176697698,0.9893202511842445,160.5,4.680471074090892,46.75,20.5,0.0,0.0007327017400176889,0.0,13.849,2021-06-01,5.9546641752198965,33.55555555555556,1.5338290724447354,2.633279143620097,3.6663134931783397,4.905880384710251,5.791521550550961
KWIMADIS162,15,43.005802,-89.445763,6.062496155064302,28.02271483305966,30.38888888888889,33.27777777777778,0.9910602534476531,0.9907832176697698,0.9893202511842445,160.5,0.7524554154407994,46.75,20.5,0.0,0.0007327017400176889,0.0,13.849,2021-06-01,6.062496155064302,33.611111111111114,2.633279143620097,3.6663134931783397,4.905880384710251,5.791521550550961,5.9546641752198965
KWIMADIS162,16,43.005802,-89.445763,5.5446874359280365,27.71127531472359,29.55555555555556,32.5,0.9910602534476531,0.9907832176697698,0.9893202511842445,160.5,1.0059005270941412,46.75,20.5,0.0,0.0007327017400176889,0.0,13.849,2021-06-01,5.5446874359280365,32.94444444444444,3.6663134931783397,4.905880384710251,5.791521550550961,5.9546641752198965,6.062496155064302
KWIMADIS162,17,43.005802,-89.445763,4.760914657631126,27.56650246305419,29.0,32.22222222222222,0.9910602534476531,0.9907832176697698,0.9893202511842445,160.5,1.1128144037375876,46.75,20.5,0.0,0.0007327017400176889,0.0,13.849,2021-06-01,4.760914657631126,31.83333333333333,4.905880384710251,5.791521550550961,5.9546641752198965,6.062496155064302,5.5446874359280365
KWIMADIS162,18,43.005802,-89.445763,5.10951127823067,26.97728516694034,27.83333333333333,30.11111111111111,0.9910602534476531,0.9907832176697698,0.9893202511842445,160.5,1.219728280381034,46.75,20.5,0.0,0.0007327017400176889,0.0,13.849,2021-06-01,5.10951127823067,31.55555555555556,5.791521550550961,5.9546641752198965,6.062496155064302,5.5446874359280365,4.760914657631126
